,Account,Date,Text,Compound,Positive,Neutral,Negative
275,@CNN,2018-03-15 08:41:08+00:00,Here's 20 world-changing inventions from under 20s https://t.co/LXkd3ahJkl https://t.co/2jLakib8WM,0.0,0.0,1.0,0.0
276,@CNN,2018-03-15 08:30:03+00:00,"It is 7 years since the war in Syria began. But how exactly did it begin?

For many Syrians, the story of the war b… https://t.co/bqCmpWqMmp",-0.8316,0.0,0.747,0.253
277,@CNN,2018-03-15 08:21:02+00:00,"7% of astronaut Scott Kelly's genes did not return to normal after his return to Earth two years ago, according to… https://t.co/XF6Vw3Yn31",0.0,0.0,1.0,0.0
278,@CNN,2018-03-15 08:10:06+00:00,Apple debuts a new page to help parents with screen-time concerns https://t.co/79G3rZXUPf https://t.co/K1apNevUGm,0.4019,0.197,0.803,0.0
279,@CNN,2018-03-15 08:01:00+00:00,Stephen Hawking became a pop culture icon by explaining the mysteries of the universe to a mass audience -- while r… https://t.co/UDpK0UqEuz,0.0,0.0,1.0,0.0
280,@CNN,2018-03-15 08:00:11+00:00,"Assad may win Syria's war, but he will preside over a broken country | Analysis by Tim Lister… https://t.co/3RwVRhQRK4",-0.6369,0.104,0.609,0.287
281,@CNN,2018-03-15 07:48:03+00:00,Is North Korea's silence on the Trump-Kim summit a worry?https://t.co/zTnR7FcGFG https://t.co/gUHivQ0lx5,0.0,0.0,1.0,0.0
282,@CNN,2018-03-15 07:37:04+00:00,"US troops were involved in a firefight in Niger in December, just months after a Green Beret-led team was ambushed… https://t.co/WWRzcbtBZN",0.0,0.0,1.0,0.0
283,@CNN,2018-03-15 07:31:00+00:00,"""I don't wanna grow up, I'm a Toys 'R' Us kid.""

You won't be hearing this iconic jingle anymore. After 70 years in… https://t.co/swqdoL30e0",0.0,0.0,1.0,0.0
284,@CNN,2018-03-15 07:25:06+00:00,"For someone who talks so much about winning, President Donald Trump is racking up quite the losing streak | Analysi… https://t.co/TyHfAgzDiG",0.1987,0.149,0.733,0.117
285,@CNN,2018-03-15 07:17:11+00:00,Longjing tea is a specialty in Hangzhou and considered one of the most prized tea leaves in China. The quality of t… https://t.co/bpCwDaW16s,0.5709,0.15,0.85,0.0
286,@CNN,2018-03-15 07:15:14+00:00,The sister of Charleston church shooter Dylann Roof was arrested Wednesday on charges of bringing weapons and drugs… https://t.co/RzWazkFeNl,-0.7964,0.0,0.664,0.336
287,@CNN,2018-03-15 07:14:12+00:00,The Kennedy women were as politically savvy as the Kennedy men. See how they helped get JFK elected on #TheKennedys… https://t.co/OWsCWdCUwo,0.0,0.0,1.0,0.0
288,@CNN,2018-03-15 07:11:05+00:00,"The lawyer representing Stormy Daniels says that, on the heels of her lawsuit against Donald Trump, several other w… https://t.co/RTIJDUGYZJ",-0.2263,0.0,0.909,0.091
289,@CNN,2018-03-15 07:01:07+00:00,Student walkouts show compassion is a tool for change | By Patricia Jennings via @CNNOpinion https://t.co/UbYIh38FR9 https://t.co/KUBdsgrDbV,0.3182,0.169,0.734,0.096
290,@CNN,2018-03-15 07:00:24+00:00,Stormy Daniels is crowdfunding her legal fees in suit against President Trump https://t.co/1NMdxLxNpb https://t.co/EoJUOrVQfd,0.128,0.103,0.897,0.0
291,@CNN,2018-03-15 06:31:06+00:00,"At Al Shaqab, a vast horseshoe-shaped complex on the outskirts of the Qatari capital Doha, horses experience a refi… https://t.co/dtEEVmf8bY",0.0,0.0,1.0,0.0
292,@CNN,2018-03-15 06:19:48+00:00,"""I don't wanna grow up, I'm a Toys 'R' Us kid.""

You won't be hearing this iconic jingle anymore. After 70 years in… https://t.co/35rH08CtOH",0.0,0.0,1.0,0.0
293,@CNN,2018-03-15 06:01:05+00:00,"The growth of men's beauty and fashion products has been outpacing those of women's since 2010, a market research c… https://t.co/WMZ6JgzYME",0.7506,0.262,0.738,0.0
294,@CNN,2018-03-15 05:46:07+00:00,A Jewish woman heard an undocumented immigrant and her two daughters were on the run from ICE. Driven by thoughts o… https://t.co/k6ZK2w1FuN,0.0,0.0,1.0,0.0
295,@CNN,2018-03-15 05:31:04+00:00,Apple debuts a new page to help parents with screen-time concerns https://t.co/FKZ4hEK3ob https://t.co/0IE85y42VM,0.4019,0.197,0.803,0.0
296,@CNN,2018-03-15 05:16:05+00:00,"7% of astronaut Scott Kelly's genes did not return to normal after his return to Earth two years ago, according to… https://t.co/67dvrHZNzh",0.0,0.0,1.0,0.0
297,@CNN,2018-03-15 05:01:05+00:00,House intelligence Democrats outline how to keep their Russia investigation alive https://t.co/MtHluPq4Ck https://t.co/VFIqvO4yD8,0.6908,0.341,0.659,0.0
298,@CNN,2018-03-15 04:46:04+00:00,The rise and fall of Theranos and Elizabeth Holmes https://t.co/pBzcUuFgiq https://t.co/tA97vxZ0uJ,0.0,0.0,1.0,0.0
299,@CNN,2018-03-15 04:31:06+00:00,"Republican Sen. Marco Rubio has proposed the ""Sunshine Protection Act,"" which would make Daylight Saving Time perma… https://t.co/8V9vSh9vIo",0.4939,0.158,0.842,0.0
300,@FoxNews,2018-03-15 18:20:13+00:00,"New Video Shows FL Officer Standing Outside High School as Massacre Unfolds
https://t.co/X6nDAxCQPx",0.0,0.0,1.0,0.0
301,@FoxNews,2018-03-15 18:18:19+00:00,Resistance to Amazon's HQ2 creates strange political bedfellows https://t.co/WvQvx1XyuI #fntech (via @christocarbone),0.0772,0.151,0.719,0.129
302,@FoxNews,2018-03-15 18:12:48+00:00,Parkland massacre sparks a wave of state-level gun reform efforts https://t.co/t0SH4PQLbe,-0.34,0.0,0.789,0.211
303,@FoxNews,2018-03-15 18:02:25+00:00,.@marcorubio on Russian sanctions. https://t.co/lPTrt7xI2y,0.0,0.0,1.0,0.0
304,@FoxNews,2018-03-15 18:00:34+00:00,'You Don't Expect This From a Feminist Icon': @JessicaTarlov Says @HillaryClinton's Remarks on Women Won't Help… https://t.co/Whp6tKv7F2,0.0,0.0,1.0,0.0
305,@FoxNews,2018-03-15 17:58:28+00:00,".@AmbJohnBolton on Ex-Spy Poisoning by Russia: Putin Is Saying, 'What Are You Gonna Do About It?' https://t.co/zfDMz6O6hZ",-0.5859,0.0,0.808,0.192
306,@FoxNews,2018-03-15 17:54:00+00:00,.@SHAQ: Put More Police Officers in Schools Instead of Banning Guns https://t.co/RgQwBB92IX https://t.co/VW9IVIu0fz,0.0,0.0,1.0,0.0
307,@FoxNews,2018-03-15 17:52:45+00:00,".@RepTomReed: ""Let's not increase taxes on [individual taxpayers]."" #OutnumberedOT https://t.co/o9wJGfo0SB",-0.2411,0.0,0.821,0.179
308,@FoxNews,2018-03-15 17:44:41+00:00,".@GOPChairwoman: ""You did have a Democrat who had the benefit of not having a huge primary and being able to run to… https://t.co/KkCpugAT5f",0.2589,0.125,0.793,0.082
309,@FoxNews,2018-03-15 17:40:00+00:00,Sketch released of fake cop accused of sexually assaulting women in Georgia https://t.co/b0atAHQQ6n,-0.8225,0.0,0.538,0.462
310,@FoxNews,2018-03-15 17:36:40+00:00,"NEW VIDEO: Broward Deputy Scot Peterson seen standing outside during Florida school shooting
https://t.co/a08trF4Nx9",0.0,0.0,1.0,0.0
311,@FoxNews,2018-03-15 17:34:09+00:00,Do you agree with @KamalaHarris? https://t.co/64ApWGUbCF,0.3612,0.333,0.667,0.0
312,@FoxNews,2018-03-15 17:30:24+00:00,Penn Law disputes conservative professor’s comments on black students https://t.co/IoZvXaxnT9,-0.2732,0.0,0.811,0.189
313,@FoxNews,2018-03-15 17:27:03+00:00,"""I [want] to be a cop when I grow up.""

WATCH: Malachi Fronczak salutes fallen deputy's memorial in touching photo… https://t.co/LwR3v2uBAx",-0.3612,0.0,0.878,0.122
314,@FoxNews,2018-03-15 17:23:05+00:00,"On @foxandfriends, @KellyannePolls slammed @HillaryClinton over the 2016 Democrat nominee's comments about white wo… https://t.co/ePVR0K1e0f",0.0,0.0,1.0,0.0
315,@FoxNews,2018-03-15 17:21:09+00:00,"RT @FoxBusiness: Dollar General bucks trend, to open 900 new stores   https://t.co/MTT3ZabOmv",0.0,0.0,1.0,0.0
316,@FoxNews,2018-03-15 17:19:05+00:00,"Teary School Cafeteria Employee Thanks President @realDonaldTrump For Bonus from Tax Plan
https://t.co/kWUgXSbPpT",0.7506,0.368,0.632,0.0
317,@FoxNews,2018-03-15 17:11:06+00:00,".@RepMarkWalker: ""Putin is not a good person... I'm glad that we now have an administration who's willing to push b… https://t.co/teziioSKK8",0.1516,0.128,0.769,0.103
318,@FoxNews,2018-03-15 17:06:13+00:00,"Alaska Airlines pilot accused of rape grounded as shocking details emerge, outcry grows https://t.co/8qs6DJQ2Xa",-0.9169,0.0,0.437,0.563
319,@FoxNews,2018-03-15 17:01:18+00:00,".@JesseBWatters: ""I found some interesting polling... 74% of Californians oppose sanctuary cities. 65% of Hispanics… https://t.co/7ZfFAM3oLL",0.4019,0.153,0.847,0.0
320,@FoxNews,2018-03-15 18:20:13+00:00,"New Video Shows FL Officer Standing Outside High School as Massacre Unfolds
https://t.co/X6nDAxCQPx",0.0,0.0,1.0,0.0
321,@FoxNews,2018-03-15 18:18:19+00:00,Resistance to Amazon's HQ2 creates strange political bedfellows https://t.co/WvQvx1XyuI #fntech (via @christocarbone),0.0772,0.151,0.719,0.129
322,@FoxNews,2018-03-15 18:12:48+00:00,Parkland massacre sparks a wave of state-level gun reform efforts https://t.co/t0SH4PQLbe,-0.34,0.0,0.789,0.211
323,@FoxNews,2018-03-15 18:02:25+00:00,.@marcorubio on Russian sanctions. https://t.co/lPTrt7xI2y,0.0,0.0,1.0,0.0
324,@FoxNews,2018-03-15 18:00:34+00:00,'You Don't Expect This From a Feminist Icon': @JessicaTarlov Says @HillaryClinton's Remarks on Women Won't Help… https://t.co/Whp6tKv7F2,0.0,0.0,1.0,0.0
325,@FoxNews,2018-03-15 17:58:28+00:00,".@AmbJohnBolton on Ex-Spy Poisoning by Russia: Putin Is Saying, 'What Are You Gonna Do About It?' https://t.co/zfDMz6O6hZ",-0.5859,0.0,0.808,0.192
326,@FoxNews,2018-03-15 17:54:00+00:00,.@SHAQ: Put More Police Officers in Schools Instead of Banning Guns https://t.co/RgQwBB92IX https://t.co/VW9IVIu0fz,0.0,0.0,1.0,0.0
327,@FoxNews,2018-03-15 17:52:45+00:00,".@RepTomReed: ""Let's not increase taxes on [individual taxpayers]."" #OutnumberedOT https://t.co/o9wJGfo0SB",-0.2411,0.0,0.821,0.179
328,@FoxNews,2018-03-15 17:44:41+00:00,".@GOPChairwoman: ""You did have a Democrat who had the benefit of not having a huge primary and being able to run to… https://t.co/KkCpugAT5f",0.2589,0.125,0.793,0.082
329,@FoxNews,2018-03-15 17:40:00+00:00,Sketch released of fake cop accused of sexually assaulting women in Georgia https://t.co/b0atAHQQ6n,-0.8225,0.0,0.538,0.462
330,@FoxNews,2018-03-15 17:36:40+00:00,"NEW VIDEO: Broward Deputy Scot Peterson seen standing outside during Florida school shooting
https://t.co/a08trF4Nx9",0.0,0.0,1.0,0.0
331,@FoxNews,2018-03-15 17:34:09+00:00,Do you agree with @KamalaHarris? https://t.co/64ApWGUbCF,0.3612,0.333,0.667,0.0
332,@FoxNews,2018-03-15 17:30:24+00:00,Penn Law disputes conservative professor’s comments on black students https://t.co/IoZvXaxnT9,-0.2732,0.0,0.811,0.189
333,@FoxNews,2018-03-15 17:27:03+00:00,"""I [want] to be a cop when I grow up.""

WATCH: Malachi Fronczak salutes fallen deputy's memorial in touching photo… https://t.co/LwR3v2uBAx",-0.3612,0.0,0.878,0.122
334,@FoxNews,2018-03-15 17:23:05+00:00,"On @foxandfriends, @KellyannePolls slammed @HillaryClinton over the 2016 Democrat nominee's comments about white wo… https://t.co/ePVR0K1e0f",0.0,0.0,1.0,0.0
335,@FoxNews,2018-03-15 17:21:09+00:00,"RT @FoxBusiness: Dollar General bucks trend, to open 900 new stores   https://t.co/MTT3ZabOmv",0.0,0.0,1.0,0.0
336,@FoxNews,2018-03-15 17:19:05+00:00,"Teary School Cafeteria Employee Thanks President @realDonaldTrump For Bonus from Tax Plan
https://t.co/kWUgXSbPpT",0.7506,0.368,0.632,0.0
337,@FoxNews,2018-03-15 17:11:06+00:00,".@RepMarkWalker: ""Putin is not a good person... I'm glad that we now have an administration who's willing to push b… https://t.co/teziioSKK8",0.1516,0.128,0.769,0.103
338,@FoxNews,2018-03-15 17:06:13+00:00,"Alaska Airlines pilot accused of rape grounded as shocking details emerge, outcry grows https://t.co/8qs6DJQ2Xa",-0.9169,0.0,0.437,0.563
339,@FoxNews,2018-03-15 17:01:18+00:00,".@JesseBWatters: ""I found some interesting polling... 74% of Californians oppose sanctuary cities. 65% of Hispanics… https://t.co/7ZfFAM3oLL",0.4019,0.153,0.847,0.0
340,@FoxNews,2018-03-15 16:54:26+00:00,"IG could soon release explosive report on FBI's Clinton probe, as Sessions weighs firing McCabe https://t.co/E3hi5zYgmn",-0.34,0.0,0.862,0.138
341,@FoxNews,2018-03-15 16:45:49+00:00,".@KatiePavlich: ""[@ConorLambPA] has declared victory even though all of the votes are not in yet."" #Outnumbered https://t.co/4thj4ZpfUJ",0.0,0.0,1.0,0.0
342,@FoxNews,2018-03-15 16:40:08+00:00,Camper hangs 'precariously' from Florida overpass after crash https://t.co/TGNKCLJ7a4,-0.4019,0.0,0.748,0.252
343,@FoxNews,2018-03-15 16:36:32+00:00,"Marie Harf: ""There has been more turnover in this administration than in any other administration."" #Outnumbered https://t.co/gcO3SmWkt2",0.0,0.0,1.0,0.0
344,@FoxNews,2018-03-15 16:35:17+00:00,".@HeyTammyBruce: @HillaryClinton, our leading feminist icon, still doesn’t believe women can think for themselves
https://t.co/3t1lcpn0wi",0.0,0.0,1.0,0.0
345,@FoxNews,2018-03-15 16:34:21+00:00,Ex-ESPN boss John Skipper said cocaine dealer's extortion attempt behind his abrupt exit https://t.co/rP4mE2ymjw,0.0,0.0,1.0,0.0
346,@FoxNews,2018-03-15 16:26:08+00:00,".@SteveHiltonx: ""Putin is a total corrupt kleptomaniac. He's one of the richest people in the world. That would be… https://t.co/9EACbQ28NA",0.5267,0.159,0.841,0.0
347,@FoxNews,2018-03-15 16:19:24+00:00,".@POTUS: ""It was our first Catholic president, John Kennedy, himself of Irish descent, who set our nation's sights… https://t.co/Pu0IC1yvdd",0.0,0.0,1.0,0.0
348,@FoxNews,2018-03-15 16:14:48+00:00,".@POTUS: ""The toughness, the grit, and the fighting Irish resolve are fundamental American ways of life."" https://t.co/2qspTNANkD",-0.0258,0.128,0.69,0.182
349,@FoxNews,2018-03-15 16:13:18+00:00,".@POTUS: ""More than 30 million Americans today claim Irish heritage. That's why you have such power in the halls of… https://t.co/XF1raww1W9",0.0,0.0,1.0,0.0
350,@FoxNews,2018-03-15 16:12:35+00:00,".@POTUS: ""#StPatricksDay is a time for us to honor and build upon the lasting bonds of our friendship between the U… https://t.co/PZQ3BNLTrZ",0.7269,0.243,0.757,0.0
351,@FoxNews,2018-03-15 16:04:48+00:00,".@SpeakerRyan hosts @POTUS, Irish Prime Minister @campaignforleo, @VP Mike Pence, and others for the annual Friends… https://t.co/DcGQ57VZnp",0.0,0.0,1.0,0.0
352,@FoxNews,2018-03-15 16:04:28+00:00,".@trish_regan: ""Smaller government is better because what government has it spends and often squanders.""… https://t.co/nn9v7Go5IS",0.4404,0.172,0.828,0.0
353,@FoxNews,2018-03-15 16:02:00+00:00,Search for illegal immigrant accused of killing California man. https://t.co/sJtFbVg6KN,-0.8807,0.0,0.407,0.593
354,@FoxNews,2018-03-15 15:59:12+00:00,Jimmy Kimmel to file federal complaint against Trump family store for abroad-made items https://t.co/4nVtb9usmw,-0.296,0.0,0.855,0.145
355,@FoxNews,2018-03-15 15:57:05+00:00,.@JoshMcCown12 signs @NFL contract while waiting in line at @ChickfilA drive-thru https://t.co/w9rMveqHDv,0.0,0.0,1.0,0.0
356,@FoxNews,2018-03-15 15:54:22+00:00,Tillerson's dismissal may hasten demise of Iran nuclear deal. https://t.co/qtcFrIHCiu,0.0,0.0,1.0,0.0
357,@FoxNews,2018-03-15 15:45:49+00:00,".@RealJamesWoods wants tough action to be taken against Oakland Mayor Libby @LibbySchaaf, who thwarted a federal im… https://t.co/2W5VnMncvs",-0.1531,0.0,0.852,0.148
358,@FoxNews,2018-03-15 15:31:33+00:00,"RT @FoxBusiness: #StockAlert: Dow at session highs, above 25K https://t.co/aHDes8clP6",0.0,0.0,1.0,0.0
359,@FoxNews,2018-03-15 15:30:00+00:00,"In joint statement, world leaders agree Russia behind nerve agent attack on former spy (via @luciasuarezsang) https://t.co/eixQEyEB5H",-0.1531,0.121,0.728,0.15
360,@FoxNews,2018-03-15 15:27:54+00:00,"Yesterday, @HillaryClinton voiced her support for students who participated in the pro-gun control… https://t.co/2f7mZPUuwZ",0.4019,0.172,0.828,0.0
361,@FoxNews,2018-03-15 15:25:38+00:00,".@HowardKurtz: ""I'm tempted to call these remarks 'deplorable' but that would be too easy."" https://t.co/q0T30yjgA1 https://t.co/Vkfc27i2oG",0.0,0.0,1.0,0.0
362,@FoxNews,2018-03-15 15:23:53+00:00,"Austin package bombs probably 'pretty simple,' components could lead cops to suspect, experts say (via @travfed)  https://t.co/fhPr27aNyW",0.25,0.157,0.735,0.108
363,@FoxNews,2018-03-15 15:16:05+00:00,"""The relationship is outstanding and only getting better and it really is a very special group of people.""

MOMENTS… https://t.co/s8lywZDfij",0.8795,0.388,0.612,0.0
364,@FoxNews,2018-03-15 15:14:00+00:00,".@DiamondandSilk: ""The hypocrisy on the left is so real - see, they want to take away your guns but they want to be… https://t.co/j0W4pYopoU",0.1531,0.11,0.89,0.0
365,@FoxNews,2018-03-15 15:10:20+00:00,"Burt Reynolds says he fell for Sally Field when she was 7, praises Hoda Kotb's lips in bizarre 'Today' chat https://t.co/YwKReFk4pN",0.2732,0.138,0.769,0.093
366,@FoxNews,2018-03-15 15:00:32+00:00,House Democratic Leader @NancyPelosi holds a news conference.  https://t.co/1qXpOzycBZ,0.0,0.0,1.0,0.0
367,@FoxNews,2018-03-15 14:51:20+00:00,Virginia man fights for ownership of vanished North Carolina 'island' https://t.co/7ajjYFmC68,-0.4019,0.0,0.787,0.213
368,@FoxNews,2018-03-15 14:44:34+00:00,Breaking News: Trump administration imposing fresh sanctions on Russia for interfering in the 2016 election and eng… https://t.co/DNMRmHSdEs,0.2263,0.117,0.812,0.071
369,@FoxNews,2018-03-15 14:33:38+00:00,"News Alert: @USTreasury slaps new sanctions on Russia for election meddling, cyber attacks. https://t.co/08l0WsAQqN",-0.1779,0.129,0.702,0.17
370,@FoxNews,2018-03-15 14:30:23+00:00,"New research suggests ""sonic attacks"" may have been caused by malfunctioning bugging devices. https://t.co/RQeUjkrZpZ",-0.4404,0.0,0.818,0.182
371,@FoxNews,2018-03-15 14:22:49+00:00,.@SHAQ: Put More Police Officers in Schools Instead of Banning Guns https://t.co/RgQwBARrRp https://t.co/2WaVvNBUPv,0.0,0.0,1.0,0.0
372,@FoxNews,2018-03-15 14:13:56+00:00,".@AmbJohnBolton: ""It's my longstanding  and, I appreciate, very boring policy not to comment on personnel matters."" https://t.co/n2VoWr4YnO",0.0276,0.14,0.726,0.134
373,@FoxNews,2018-03-15 14:13:10+00:00,"Kathie Lee Gifford on longtime friends Harvey Weinstein, Bill Cosby: We should 'be merciful' https://t.co/JuqbNF6Io3",0.4767,0.181,0.819,0.0
374,@FoxNews,2018-03-15 14:05:00+00:00,Virginia man fights for ownership of vanished North Carolina 'island' (via @travfed)  https://t.co/7ajjYFEcXG,-0.4019,0.0,0.816,0.184
375,@FoxNews,2018-03-15 14:02:09+00:00,Attorney General Jeff Sessions addresses @TheIACP. (Courtesy: WZTV) https://t.co/KN9H0bB9oF,0.0,0.0,1.0,0.0
376,@FoxNews,2018-03-15 13:54:20+00:00,.@DLoesch on School Walkouts: It Wasn't @POTUS &amp; @NRA Who Missed '45 Calls' About Shooter https://t.co/xOtB9f9LcX https://t.co/NkeN5i1g06,-0.4404,0.0,0.794,0.206
377,@FoxNews,2018-03-15 13:50:53+00:00,".@BillHemmer: ""I'll tell you, no one told my mom who she was voting for. I have three sisters - no one is telling m… https://t.co/8FbLXnBzWN",-0.5267,0.0,0.827,0.173
378,@FoxNews,2018-03-15 13:43:58+00:00,"Man who claimed he cremated Natalee Holloway killed while attempting kidnapping, police say https://t.co/T0IwH020qg",-0.6705,0.0,0.743,0.257
379,@FoxNews,2018-03-15 13:41:22+00:00,"In joint statement, world leaders agree Russia behind nerve agent attack on former spy https://t.co/uyXhnh8DQ8 https://t.co/nQZvDyV0Mu",-0.1531,0.128,0.714,0.158
380,@FoxNews,2018-03-15 13:35:31+00:00,'Willy Wonka' child star appears on 'Jeopardy!' and delights social media fans https://t.co/8169V0QR9b,0.5093,0.215,0.785,0.0
381,@FoxNews,2018-03-15 13:26:50+00:00,"US forces ambushed in Niger again, military says                     https://t.co/ALM3kKpltZ",0.0,0.0,1.0,0.0
382,@FoxNews,2018-03-15 13:24:13+00:00,".@TuckerCarlson: @SenWarren Claiming Cherokee Heritage Is 'Identity Theft'
https://t.co/LP6ZA3sPsq",0.0,0.0,1.0,0.0
383,@FoxNews,2018-03-15 13:23:47+00:00,"RT @FoxBusiness: .@RajShah45 on latest U.S. tariffs on China: ""It ensures that American technology and American ingenuity is kept here for…",0.0,0.0,1.0,0.0
384,@FoxNews,2018-03-15 13:22:05+00:00,Katy Perry surprises 'Idol' contestant with kiss and he says he was 'uncomfortable' https://t.co/oo9OPRSd7P,0.5719,0.281,0.719,0.0
385,@FoxNews,2018-03-15 13:09:09+00:00,"In joint statement, world leaders agree Russia behind nerve agent attack on former spy

https://t.co/7hIAzK7dX8",-0.1531,0.134,0.699,0.167
386,@FoxNews,2018-03-15 13:05:00+00:00,".@DLoesch: ""@POTUS wasn't the one down in Parkland not paying attention to the 45 calls, nor were any law-abiding g… https://t.co/JDzxeIuRHS",0.0,0.0,1.0,0.0
387,@FoxNews,2018-03-15 13:01:06+00:00,"US forces ambushed in Niger again, military says https://t.co/ALM3kKpltZ",0.0,0.0,1.0,0.0
388,@FoxNews,2018-03-15 13:00:02+00:00,".@KellyannePolls: ""[@HillaryClinton] basically is, again, insulting half of the country."" https://t.co/VwbhKQApNi https://t.co/Rfdbma5odE",-0.4939,0.0,0.775,0.225
389,@FoxNews,2018-03-15 12:55:00+00:00,".@KellyannePolls: ""We need to crack down on these sanctuary cities."" https://t.co/CuAJ784Vum",0.0,0.0,1.0,0.0
390,@FoxNews,2018-03-15 12:48:00+00:00,Cop killer granted parole decades after cold-blooded murders https://t.co/7Hhcwx2xTq https://t.co/EDgaIsAPiw,-0.8074,0.116,0.405,0.48
391,@FoxNews,2018-03-15 12:46:38+00:00,#CookingWithFriends - @JaniceDean edition! @foxandfriends https://t.co/SH7En1NxrA,0.0,0.0,1.0,0.0
392,@FoxNews,2018-03-15 12:44:32+00:00,"Judge tosses ""clock boy"" lawsuit. https://t.co/hIb3qBVjKI",-0.2263,0.0,0.725,0.275
393,@FoxNews,2018-03-15 12:37:28+00:00,"Dylann Roof's sister arrested on weapons, drug charges https://t.co/oZgwTshCfD",-0.7964,0.0,0.426,0.574
394,@FoxNews,2018-03-15 12:28:04+00:00,".@DLoesch: ""@POTUS wasn't the one down in Parkland not paying attention to the 45 calls, nor were any law-abiding g… https://t.co/nv5eWeweDa",0.0,0.0,1.0,0.0
395,@FoxNews,2018-03-15 12:25:31+00:00,"Moments ago on @foxandfriends, @KellyannePolls slammed @HillaryClinton over the 2016 Democrat nominee's comments ab… https://t.co/sKZM7pE5Vx",0.0,0.0,1.0,0.0
396,@FoxNews,2018-03-15 12:15:01+00:00,".@DiamondandSilk: ""The hypocrisy on the left is so real - see, they want to take away your guns but they want to be… https://t.co/Ke2sn94cSP",0.1531,0.11,0.89,0.0
397,@FoxNews,2018-03-15 12:13:33+00:00,".@KellyannePolls to @HillaryClinton: ""Stop pretending you're a feminist."" https://t.co/ZgFY5ozesx",-0.2023,0.146,0.625,0.229
398,@FoxNews,2018-03-15 12:13:15+00:00,".@KellyannePolls to @HillaryClinton: ""Let me tell you something, lady, the idea that I or other women like me have… https://t.co/brur9pKqXS",0.3612,0.122,0.878,0.0
399,@FoxNews,2018-03-15 12:11:16+00:00,".@KellyannePolls: ""[@HillaryClinton] basically is, again, insulting half of the country, at least half of the count… https://t.co/PZ9y3FQJX2",-0.4939,0.0,0.833,0.167
400,@nytimes,2018-03-15 18:14:51+00:00,"Under 2 minutes left, and Rhode Island leads 69-67 against Oklahoma https://t.co/xXbV0ocTpE",0.0,0.0,1.0,0.0
401,@nytimes,2018-03-15 18:10:04+00:00,Surveillance video of the Parkland shooting confirms that the school’s only armed sheriff’s deputy remained outside… https://t.co/azgXb7bZsR,0.0,0.0,1.0,0.0
402,@nytimes,2018-03-15 17:57:46+00:00,"The subpoena is the latest indication that the investigation, which Trump’s lawyers once regularly assured him woul… https://t.co/HYJS6vC28S",0.3612,0.128,0.872,0.0
403,@nytimes,2018-03-15 17:55:33+00:00,The order is the first known time that the special counsel demanded documents directly related to President Trump’s… https://t.co/6q2c7TmZN4,0.2023,0.125,0.787,0.088
404,@nytimes,2018-03-15 17:52:56+00:00,"Exclusive: The special counsel has subpoenaed Trump Organization records, some related to Russia, bringing the inqu… https://t.co/W0RzkbrOtP",0.4939,0.219,0.781,0.0
405,@nytimes,2018-03-15 17:51:29+00:00,"RT @nytmike: SCOOP: In recent weeks, Mueller subpoenaed Trump Org for documents, including some related to Russia. Latest sign that despite…",0.3254,0.104,0.896,0.0
406,@nytimes,2018-03-15 17:46:05+00:00,"A tourist helicopter’s deadly crash in the East River should spur the city to act, @GiniaNYT writes. Here’s her cas… https://t.co/X54DRUsMaa",-0.4019,0.0,0.876,0.124
407,@nytimes,2018-03-15 17:34:11+00:00,"Drake went from zero to 630,000 on Twitch https://t.co/jiGNYps4Do",0.0,0.0,1.0,0.0
408,@nytimes,2018-03-15 17:23:57+00:00,RT @PatriciaMazzei: The only armed sheriff's deputy at Marjory Stoneman Douglas High School hopped on a golf cart and rushed to the buildin…,0.0,0.0,1.0,0.0
409,@nytimes,2018-03-15 17:14:23+00:00,"Easter Islanders watch as climate change menaces their cultural heritage. 

But some say they’ll persevere, just as… https://t.co/qTYHz6Rfww",0.0,0.0,1.0,0.0
410,@nytimes,2018-03-15 17:07:51+00:00,"Can Easter Island’s cultural gems be moved to save them from the ravages of climate change? “Yes, but you lose thei… https://t.co/TlpoyVCYsM",-0.3506,0.082,0.78,0.138
411,@nytimes,2018-03-15 17:05:28+00:00,Archaeologists fear the rising waves could erase clues to one of the greatest mysteries of Easter Island: What caus… https://t.co/FQqWnFQB1u,0.25,0.165,0.709,0.126
412,@nytimes,2018-03-15 17:03:14+00:00,Climate change. Rising sea levels.  More violent storms. It’s all putting the statues of Easter Island in grave dan… https://t.co/ITBqFdVcmv,-0.7778,0.0,0.726,0.274
413,@nytimes,2018-03-15 17:01:13+00:00,We visited Easter Island to see first hand a cultural disaster in the making https://t.co/sdyUnYUXCa https://t.co/iV3TOnNjDS,-0.2263,0.158,0.64,0.202
414,@nytimes,2018-03-15 16:59:21+00:00,"Easter Island is eroding. Climate change is threatening its future, and also its past. https://t.co/sdyUnYUXCa",-0.5267,0.0,0.805,0.195
415,@nytimes,2018-03-15 16:46:08+00:00,"The cyberassault was not designed to simply destroy data or shut down the plant, investigators believe. It was mean… https://t.co/E1Dteh7wPB",-0.5423,0.0,0.844,0.156
416,@nytimes,2018-03-15 16:41:22+00:00,"RT @SarahMaslinNir: This is why l love New Yorkers. 

The MTA and DOT have no idea how often bus lanes and bike lanes are blocked, so Alex…",0.2263,0.133,0.73,0.137
